 time            v(Clk)          v(Wr)           i(Vdd)         
 1.30509000e-08  0.00000000e+00  8.00000000e-01 -1.02810108e-04 
 1.30541000e-08  0.00000000e+00  8.00000000e-01 -1.24310802e-04 
 1.30573000e-08  0.00000000e+00  8.00000000e-01 -1.34938847e-04 
 1.30605000e-08  0.00000000e+00  8.00000000e-01 -1.41571492e-04 
 1.30637000e-08  0.00000000e+00  8.00000000e-01 -1.37211629e-04 
 1.30669000e-08  0.00000000e+00  8.00000000e-01 -1.40443886e-04 
 1.30701000e-08  0.00000000e+00  8.00000000e-01 -1.40896344e-04 
 1.30733000e-08  0.00000000e+00  8.00000000e-01 -1.47128654e-04 
 1.30765000e-08  0.00000000e+00  8.00000000e-01 -1.41064999e-04 
 1.30797000e-08  0.00000000e+00  8.00000000e-01 -1.33673631e-04 
 1.30829000e-08  0.00000000e+00  8.00000000e-01 -1.24274384e-04 
 1.30861000e-08  0.00000000e+00  8.00000000e-01 -1.20528068e-04 
 1.30893000e-08  0.00000000e+00  8.00000000e-01 -1.04666810e-04 
 1.30925000e-08  0.00000000e+00  8.00000000e-01 -9.36488891e-05 
 1.30957000e-08  0.00000000e+00  8.00000000e-01 -7.47799199e-05 
 1.30989000e-08  0.00000000e+00  8.00000000e-01 -5.92684295e-05 
 1.31021000e-08  0.00000000e+00  8.00000000e-01 -4.39280393e-05 
 1.31053000e-08  0.00000000e+00  8.00000000e-01 -3.75168353e-05 
 1.31075000e-08  0.00000000e+00  8.00000000e-01 -3.08429268e-05 
 1.31078200e-08  1.02400000e-02  8.00000000e-01 -3.03024323e-05 
 1.31084600e-08  3.07200000e-02  8.00000000e-01 -2.92057175e-05 
 1.31097400e-08  7.16800000e-02  8.00000000e-01 -2.73427356e-05 
 1.31123000e-08  1.53600000e-01  8.00000000e-01 -2.46498638e-05 
 1.31155000e-08  2.56000000e-01  8.00000000e-01 -2.30180027e-05 
 1.31187000e-08  3.58400000e-01  8.00000000e-01 -2.33020118e-05 
 1.31219000e-08  4.60800000e-01  8.00000000e-01 -2.38959241e-05 
 1.31251000e-08  5.63200000e-01  8.00000000e-01 -2.66649972e-05 
 1.31283000e-08  6.65600000e-01  8.00000000e-01 -2.78991795e-05 
 1.31315000e-08  7.68000000e-01  8.00000000e-01 -2.59265630e-05 
 1.31325000e-08  8.00000000e-01  8.00000000e-01 -2.84515549e-05 
 1.31328200e-08  8.00000000e-01  8.00000000e-01 -2.94762121e-05 
 1.31334600e-08  8.00000000e-01  8.00000000e-01 -2.94877705e-05 
 1.31347400e-08  8.00000000e-01  8.00000000e-01 -2.78055962e-05 
 1.31373000e-08  8.00000000e-01  8.00000000e-01 -2.48405123e-05 
 1.31405000e-08  8.00000000e-01  8.00000000e-01 -2.87844433e-05 
 1.31437000e-08  8.00000000e-01  8.00000000e-01 -3.82753492e-05 
 1.31469000e-08  8.00000000e-01  8.00000000e-01 -4.36611749e-05 
 1.31501000e-08  8.00000000e-01  8.00000000e-01 -5.59394151e-05 
 1.31533000e-08  8.00000000e-01  8.00000000e-01 -7.53586604e-05 
 1.31565000e-08  8.00000000e-01  8.00000000e-01 -8.97986056e-05 
 1.31597000e-08  8.00000000e-01  8.00000000e-01 -1.37193013e-04 
 1.31629000e-08  8.00000000e-01  8.00000000e-01 -1.92590068e-04 
 1.31661000e-08  8.00000000e-01  8.00000000e-01 -2.03145289e-04 
 1.31693000e-08  8.00000000e-01  8.00000000e-01 -1.72818601e-04 
 1.31725000e-08  8.00000000e-01  8.00000000e-01 -1.29528951e-04 
 1.31757000e-08  8.00000000e-01  8.00000000e-01 -1.39195097e-04 
 1.31789000e-08  8.00000000e-01  8.00000000e-01 -1.27249674e-04 
 1.31821000e-08  8.00000000e-01  8.00000000e-01 -1.20436579e-04 
 1.31853000e-08  8.00000000e-01  8.00000000e-01 -1.12562239e-04 
 1.31885000e-08  8.00000000e-01  8.00000000e-01 -1.06835139e-04 
 1.31917000e-08  8.00000000e-01  8.00000000e-01 -1.05729321e-04 
 1.31949000e-08  8.00000000e-01  8.00000000e-01 -1.00444763e-04 
 1.31981000e-08  8.00000000e-01  8.00000000e-01 -9.85854461e-05 
 1.32013000e-08  8.00000000e-01  8.00000000e-01 -8.66716728e-05 
 1.32045000e-08  8.00000000e-01  8.00000000e-01 -7.08797389e-05 
 1.32077000e-08  8.00000000e-01  8.00000000e-01 -5.64131663e-05 
 1.32109000e-08  8.00000000e-01  8.00000000e-01 -4.37561325e-05 
 1.32141000e-08  8.00000000e-01  8.00000000e-01 -2.85237054e-05 
 1.32173000e-08  8.00000000e-01  8.00000000e-01 -2.44970917e-05 
 1.32205000e-08  8.00000000e-01  8.00000000e-01 -1.81493861e-05 
 1.32237000e-08  8.00000000e-01  8.00000000e-01 -1.62964095e-05 
 1.32269000e-08  8.00000000e-01  8.00000000e-01 -1.21778727e-05 
 1.32301000e-08  8.00000000e-01  8.00000000e-01 -1.23108366e-05 
 1.32333000e-08  8.00000000e-01  8.00000000e-01 -9.33925119e-06 
 1.32365000e-08  8.00000000e-01  8.00000000e-01 -1.01162056e-05 
 1.32397000e-08  8.00000000e-01  8.00000000e-01 -7.48341418e-06 
 1.32429000e-08  8.00000000e-01  8.00000000e-01 -8.53233481e-06 
 1.32461000e-08  8.00000000e-01  8.00000000e-01 -6.08404093e-06 
 1.32493000e-08  8.00000000e-01  8.00000000e-01 -7.30459315e-06 
 1.32525000e-08  8.00000000e-01  8.00000000e-01 -4.99186252e-06 
 1.32557000e-08  8.00000000e-01  8.00000000e-01 -6.34362389e-06 
 1.32589000e-08  8.00000000e-01  8.00000000e-01 -4.13923722e-06 
 1.32621000e-08  8.00000000e-01  8.00000000e-01 -5.59308212e-06 
 1.32653000e-08  8.00000000e-01  8.00000000e-01 -3.47588369e-06 
 1.32675000e-08  8.00000000e-01  8.00000000e-01 -5.09159169e-06 
 1.32678200e-08  7.89760000e-01  8.00000000e-01 -4.72915114e-06 
 1.32684600e-08  7.69280000e-01  8.00000000e-01 -4.55244952e-06 
 1.32697400e-08  7.28320000e-01  8.00000000e-01 -4.40936252e-06 
 1.32723000e-08  6.46400000e-01  8.00000000e-01 -4.36770767e-06 
 1.32755000e-08  5.44000000e-01  8.00000000e-01 -5.04572770e-06 
 1.32787000e-08  4.41600000e-01  8.00000000e-01 -6.54684139e-06 
 1.32819000e-08  3.39200000e-01  8.00000000e-01 -7.54248895e-06 
 1.32851000e-08  2.36800000e-01  8.00000000e-01 -1.11816167e-05 
 1.32883000e-08  1.34400000e-01  8.00000000e-01 -1.82456899e-05 
 1.32915000e-08  3.20000000e-02  8.00000000e-01 -2.07055147e-05 
 1.32925000e-08  0.00000000e+00  8.00000000e-01 -1.85744831e-05 
 1.32928200e-08  0.00000000e+00  8.00000000e-01 -1.70948782e-05 
 1.32934600e-08  0.00000000e+00  8.00000000e-01 -1.58643203e-05 
 1.32947400e-08  0.00000000e+00  8.00000000e-01 -1.38772688e-05 
 1.32973000e-08  0.00000000e+00  8.00000000e-01 -1.29805500e-05 
 1.33005000e-08  0.00000000e+00  8.00000000e-01 -2.00506163e-05 
 1.33037000e-08  0.00000000e+00  8.00000000e-01 -2.83262951e-05 
 1.33069000e-08  0.00000000e+00  8.00000000e-01 -3.57968845e-05 
 1.33101000e-08  0.00000000e+00  8.00000000e-01 -5.99419304e-05 
 1.33133000e-08  0.00000000e+00  8.00000000e-01 -8.21650756e-05 
 1.33165000e-08  0.00000000e+00  8.00000000e-01 -1.20094996e-04 
 1.33197000e-08  0.00000000e+00  8.00000000e-01 -1.58620097e-04 
 1.33229000e-08  0.00000000e+00  8.00000000e-01 -1.37260234e-04 
 1.33261000e-08  0.00000000e+00  8.00000000e-01 -1.05313587e-04 
 1.33293000e-08  0.00000000e+00  8.00000000e-01 -1.02957360e-04 
 1.33325000e-08  0.00000000e+00  8.00000000e-01 -7.12001056e-05 
 1.33357000e-08  0.00000000e+00  8.00000000e-01 -7.49136038e-05 
 1.33389000e-08  0.00000000e+00  8.00000000e-01 -4.78208338e-05 
 1.33421000e-08  0.00000000e+00  8.00000000e-01 -5.47101421e-05 
 1.33453000e-08  0.00000000e+00  8.00000000e-01 -6.15385967e-05 
 1.33485000e-08  0.00000000e+00  8.00000000e-01 -7.41342139e-05 
 1.33517000e-08  0.00000000e+00  8.00000000e-01 -7.30563750e-05 
 1.33549000e-08  0.00000000e+00  8.00000000e-01 -7.57749754e-05 
 1.33581000e-08  0.00000000e+00  8.00000000e-01 -7.09782775e-05 
 1.33613000e-08  0.00000000e+00  8.00000000e-01 -7.38634979e-05 
 1.33645000e-08  0.00000000e+00  8.00000000e-01 -7.46378354e-05 
 1.33677000e-08  0.00000000e+00  8.00000000e-01 -8.84547273e-05 
 1.33709000e-08  0.00000000e+00  8.00000000e-01 -1.02809128e-04 
 1.33741000e-08  0.00000000e+00  8.00000000e-01 -1.24429857e-04 
 1.33773000e-08  0.00000000e+00  8.00000000e-01 -1.34925036e-04 
 1.33805000e-08  0.00000000e+00  8.00000000e-01 -1.41682619e-04 
 1.33837000e-08  0.00000000e+00  8.00000000e-01 -1.37194544e-04 
 1.33869000e-08  0.00000000e+00  8.00000000e-01 -1.40558703e-04 
 1.33901000e-08  0.00000000e+00  8.00000000e-01 -1.40886145e-04 
 1.33933000e-08  0.00000000e+00  8.00000000e-01 -1.47241147e-04 
 1.33965000e-08  0.00000000e+00  8.00000000e-01 -1.41029001e-04 
 1.33997000e-08  0.00000000e+00  8.00000000e-01 -1.33765373e-04 
 1.34029000e-08  0.00000000e+00  8.00000000e-01 -1.24246598e-04 
 1.34061000e-08  0.00000000e+00  8.00000000e-01 -1.20618522e-04 
 1.34093000e-08  0.00000000e+00  8.00000000e-01 -1.04618505e-04 
 1.34125000e-08  0.00000000e+00  8.00000000e-01 -9.37319086e-05 
 1.34157000e-08  0.00000000e+00  8.00000000e-01 -7.47207491e-05 
 1.34189000e-08  0.00000000e+00  8.00000000e-01 -5.93430066e-05 
 1.34221000e-08  0.00000000e+00  8.00000000e-01 -4.38831070e-05 
 1.34253000e-08  0.00000000e+00  8.00000000e-01 -3.76038824e-05 
 1.34275000e-08  0.00000000e+00  8.00000000e-01 -3.08057348e-05 
 1.34278200e-08  1.02400000e-02  8.00000000e-01 -3.06936548e-05 
 1.34284600e-08  3.07200000e-02  8.00000000e-01 -2.96170057e-05 
 1.34297400e-08  7.16800000e-02  8.00000000e-01 -2.77857002e-05 
 1.34323000e-08  1.53600000e-01  8.00000000e-01 -2.51317992e-05 
 1.34355000e-08  2.56000000e-01  8.00000000e-01 -2.35091419e-05 
 1.34387000e-08  3.58400000e-01  8.00000000e-01 -2.37983509e-05 
 1.34419000e-08  4.60800000e-01  8.00000000e-01 -2.44087926e-05 
 1.34451000e-08  5.63200000e-01  8.00000000e-01 -2.72424420e-05 
 1.34483000e-08  6.65600000e-01  8.00000000e-01 -2.84719003e-05 
 1.34515000e-08  7.68000000e-01  8.00000000e-01 -2.65218652e-05 
 1.34525000e-08  8.00000000e-01  8.00000000e-01 -2.90282791e-05 
 1.34528200e-08  8.00000000e-01  8.00000000e-01 -2.95896302e-05 
 1.34534600e-08  8.00000000e-01  8.00000000e-01 -2.95652136e-05 
 1.34547400e-08  8.00000000e-01  8.00000000e-01 -2.78421851e-05 
 1.34573000e-08  8.00000000e-01  8.00000000e-01 -2.48596094e-05 
 1.34605000e-08  8.00000000e-01  8.00000000e-01 -2.88038494e-05 
 1.34637000e-08  8.00000000e-01  8.00000000e-01 -3.82975564e-05 
 1.34669000e-08  8.00000000e-01  8.00000000e-01 -4.36823428e-05 
 1.34701000e-08  8.00000000e-01  8.00000000e-01 -5.59646570e-05 
 1.34733000e-08  8.00000000e-01  8.00000000e-01 -7.53910003e-05 
 1.34765000e-08  8.00000000e-01  8.00000000e-01 -8.98416918e-05 
 1.34797000e-08  8.00000000e-01  8.00000000e-01 -1.37160622e-04 
 1.34829000e-08  8.00000000e-01  8.00000000e-01 -1.92177594e-04 
 1.34861000e-08  8.00000000e-01  8.00000000e-01 -2.04663099e-04 
 1.34893000e-08  8.00000000e-01  8.00000000e-01 -1.76775639e-04 
 1.34925000e-08  8.00000000e-01  8.00000000e-01 -1.35268902e-04 
 1.34957000e-08  8.00000000e-01  8.00000000e-01 -1.44489562e-04 
 1.34989000e-08  8.00000000e-01  8.00000000e-01 -1.31695806e-04 
 1.35021000e-08  8.00000000e-01  8.00000000e-01 -1.28276857e-04 
 1.35053000e-08  8.00000000e-01  8.00000000e-01 -1.27549704e-04 
 1.35085000e-08  8.00000000e-01  8.00000000e-01 -1.25135553e-04 
 1.35117000e-08  8.00000000e-01  8.00000000e-01 -1.19441833e-04 
 1.35149000e-08  8.00000000e-01  8.00000000e-01 -1.08633033e-04 
 1.35181000e-08  8.00000000e-01  8.00000000e-01 -9.87535533e-05 
 1.35213000e-08  8.00000000e-01  8.00000000e-01 -7.96291443e-05 
 1.35245000e-08  8.00000000e-01  8.00000000e-01 -6.08076532e-05 
 1.35277000e-08  8.00000000e-01  8.00000000e-01 -5.13963469e-05 
 1.35309000e-08  8.00000000e-01  8.00000000e-01 -4.85057674e-05 
 1.35341000e-08  8.00000000e-01  8.00000000e-01 -4.21130107e-05 
 1.35373000e-08  8.00000000e-01  8.00000000e-01 -3.23021418e-05 
 1.35405000e-08  8.00000000e-01  8.00000000e-01 -2.37475772e-05 
 1.35437000e-08  8.00000000e-01  8.00000000e-01 -1.94722655e-05 
 1.35469000e-08  8.00000000e-01  8.00000000e-01 -1.47644925e-05 
 1.35501000e-08  8.00000000e-01  8.00000000e-01 -1.34399823e-05 
 1.35533000e-08  8.00000000e-01  8.00000000e-01 -1.05023108e-05 
 1.35565000e-08  8.00000000e-01  8.00000000e-01 -1.03832265e-05 
 1.35597000e-08  8.00000000e-01  8.00000000e-01 -8.09706408e-06 
 1.35629000e-08  8.00000000e-01  8.00000000e-01 -8.47886244e-06 
 1.35661000e-08  8.00000000e-01  8.00000000e-01 -6.48700887e-06 
 1.35693000e-08  8.00000000e-01  8.00000000e-01 -7.12704688e-06 
 1.35725000e-08  8.00000000e-01  8.00000000e-01 -5.30779743e-06 
 1.35757000e-08  8.00000000e-01  8.00000000e-01 -6.11424227e-06 
 1.35789000e-08  8.00000000e-01  8.00000000e-01 -4.41634958e-06 
 1.35821000e-08  8.00000000e-01  8.00000000e-01 -5.34027817e-06 
 1.35853000e-08  8.00000000e-01  8.00000000e-01 -3.73437291e-06 
 1.35875000e-08  8.00000000e-01  8.00000000e-01 -4.82913792e-06 
 1.35878200e-08  7.89760000e-01  8.00000000e-01 -4.72396351e-06 
 1.35884600e-08  7.69280000e-01  8.00000000e-01 -4.54726988e-06 
 1.35897400e-08  7.28320000e-01  8.00000000e-01 -4.40202480e-06 
 1.35923000e-08  6.46400000e-01  8.00000000e-01 -4.35827000e-06 
 1.35955000e-08  5.44000000e-01  8.00000000e-01 -5.03326781e-06 
 1.35987000e-08  4.41600000e-01  8.00000000e-01 -6.53302997e-06 
 1.36019000e-08  3.39200000e-01  8.00000000e-01 -7.52683276e-06 
 1.36051000e-08  2.36800000e-01  8.00000000e-01 -1.11654138e-05 
 1.36083000e-08  1.34400000e-01  8.00000000e-01 -1.82282431e-05 
 1.36115000e-08  3.20000000e-02  8.00000000e-01 -2.06879693e-05 
 1.36125000e-08  0.00000000e+00  8.00000000e-01 -1.85563345e-05 
 1.36128200e-08  0.00000000e+00  8.00000000e-01 -1.70769253e-05 
 1.36134600e-08  0.00000000e+00  8.00000000e-01 -1.58462958e-05 
 1.36147400e-08  0.00000000e+00  8.00000000e-01 -1.38591073e-05 
 1.36173000e-08  0.00000000e+00  8.00000000e-01 -1.29620707e-05 
 1.36205000e-08  0.00000000e+00  8.00000000e-01 -2.00317938e-05 
 1.36237000e-08  0.00000000e+00  8.00000000e-01 -2.83071279e-05 
 1.36269000e-08  0.00000000e+00  8.00000000e-01 -3.57777715e-05 
 1.36301000e-08  0.00000000e+00  8.00000000e-01 -5.99432050e-05 
 1.36333000e-08  0.00000000e+00  8.00000000e-01 -8.22993047e-05 
 1.36365000e-08  0.00000000e+00  8.00000000e-01 -1.20899414e-04 
 1.36397000e-08  0.00000000e+00  8.00000000e-01 -1.59792145e-04 
 1.36429000e-08  0.00000000e+00  8.00000000e-01 -1.37885259e-04 
 1.36461000e-08  0.00000000e+00  8.00000000e-01 -1.05832876e-04 
 1.36493000e-08  0.00000000e+00  8.00000000e-01 -1.03079669e-04 
 1.36525000e-08  0.00000000e+00  8.00000000e-01 -7.12051179e-05 
 1.36557000e-08  0.00000000e+00  8.00000000e-01 -7.48612976e-05 
 1.36589000e-08  0.00000000e+00  8.00000000e-01 -4.77581221e-05 
 1.36621000e-08  0.00000000e+00  8.00000000e-01 -5.46013791e-05 
 1.36653000e-08  0.00000000e+00  8.00000000e-01 -6.18072459e-05 
 1.36685000e-08  0.00000000e+00  8.00000000e-01 -7.43879356e-05 
 1.36717000e-08  0.00000000e+00  8.00000000e-01 -7.32517044e-05 
 1.36749000e-08  0.00000000e+00  8.00000000e-01 -7.58518706e-05 
 1.36781000e-08  0.00000000e+00  8.00000000e-01 -7.10810541e-05 
 1.36813000e-08  0.00000000e+00  8.00000000e-01 -7.39074921e-05 
 1.36845000e-08  0.00000000e+00  8.00000000e-01 -7.47286455e-05 
 1.36877000e-08  0.00000000e+00  8.00000000e-01 -8.84937345e-05 
 1.36909000e-08  0.00000000e+00  8.00000000e-01 -1.02896072e-04 
 1.36941000e-08  0.00000000e+00  8.00000000e-01 -1.24466928e-04 
 1.36973000e-08  0.00000000e+00  8.00000000e-01 -1.35010002e-04 
 1.37005000e-08  0.00000000e+00  8.00000000e-01 -1.41718564e-04 
 1.37037000e-08  0.00000000e+00  8.00000000e-01 -1.37280734e-04 
 1.37069000e-08  0.00000000e+00  8.00000000e-01 -1.40603580e-04 
 1.37101000e-08  0.00000000e+00  8.00000000e-01 -1.40983352e-04 
 1.37133000e-08  0.00000000e+00  8.00000000e-01 -1.47284170e-04 
 1.37165000e-08  0.00000000e+00  8.00000000e-01 -1.41095881e-04 
 1.37197000e-08  0.00000000e+00  8.00000000e-01 -1.33784244e-04 
 1.37229000e-08  0.00000000e+00  8.00000000e-01 -1.24322377e-04 
 1.37261000e-08  0.00000000e+00  8.00000000e-01 -1.20635012e-04 
 1.37293000e-08  0.00000000e+00  8.00000000e-01 -1.04670273e-04 
 1.37325000e-08  0.00000000e+00  8.00000000e-01 -9.37388400e-05 
 1.37357000e-08  0.00000000e+00  8.00000000e-01 -7.47591481e-05 
 1.37389000e-08  0.00000000e+00  8.00000000e-01 -5.93390158e-05 
 1.37421000e-08  0.00000000e+00  8.00000000e-01 -4.39350579e-05 
 1.37453000e-08  0.00000000e+00  8.00000000e-01 -3.76117567e-05 
 1.37475000e-08  0.00000000e+00  8.00000000e-01 -3.08648675e-05 
 1.37478200e-08  1.02400000e-02  8.00000000e-01 -3.03632338e-05 
 1.37484600e-08  3.07200000e-02  8.00000000e-01 -2.92675889e-05 
 1.37497400e-08  7.16800000e-02  8.00000000e-01 -2.74058336e-05 
 1.37523000e-08  1.53600000e-01  8.00000000e-01 -2.47150711e-05 
 1.37555000e-08  2.56000000e-01  8.00000000e-01 -2.30839568e-05 
 1.37587000e-08  3.58400000e-01  8.00000000e-01 -2.33683781e-05 
 1.37619000e-08  4.60800000e-01  8.00000000e-01 -2.39617639e-05 
 1.37651000e-08  5.63200000e-01  8.00000000e-01 -2.67305992e-05 
 1.37683000e-08  6.65600000e-01  8.00000000e-01 -2.79639893e-05 
 1.37715000e-08  7.68000000e-01  8.00000000e-01 -2.59911675e-05 
 1.37725000e-08  8.00000000e-01  8.00000000e-01 -2.85157370e-05 
 1.37728200e-08  8.00000000e-01  8.00000000e-01 -2.95406257e-05 
 1.37734600e-08  8.00000000e-01  8.00000000e-01 -2.95518616e-05 
 1.37747400e-08  8.00000000e-01  8.00000000e-01 -2.78696250e-05 
 1.37773000e-08  8.00000000e-01  8.00000000e-01 -2.49040822e-05 
 1.37805000e-08  8.00000000e-01  8.00000000e-01 -2.88475093e-05 
 1.37837000e-08  8.00000000e-01  8.00000000e-01 -3.83377978e-05 
 1.37869000e-08  8.00000000e-01  8.00000000e-01 -4.37237662e-05 
 1.37901000e-08  8.00000000e-01  8.00000000e-01 -5.60033054e-05 
 1.37933000e-08  8.00000000e-01  8.00000000e-01 -7.54311236e-05 
 1.37965000e-08  8.00000000e-01  8.00000000e-01 -8.98797838e-05 
 1.37997000e-08  8.00000000e-01  8.00000000e-01 -1.37194077e-04 
 1.38029000e-08  8.00000000e-01  8.00000000e-01 -1.92082030e-04 
 1.38061000e-08  8.00000000e-01  8.00000000e-01 -2.04569752e-04 
 1.38093000e-08  8.00000000e-01  8.00000000e-01 -1.76775864e-04 
 1.38125000e-08  8.00000000e-01  8.00000000e-01 -1.38512371e-04 
 1.38157000e-08  8.00000000e-01  8.00000000e-01 -1.46650274e-04 
 1.38189000e-08  8.00000000e-01  8.00000000e-01 -1.29856685e-04 
 1.38221000e-08  8.00000000e-01  8.00000000e-01 -1.21472390e-04 
 1.38253000e-08  8.00000000e-01  8.00000000e-01 -1.13011504e-04 
 1.38285000e-08  8.00000000e-01  8.00000000e-01 -1.07048426e-04 
 1.38317000e-08  8.00000000e-01  8.00000000e-01 -1.05853002e-04 
 1.38349000e-08  8.00000000e-01  8.00000000e-01 -9.98616041e-05 
 1.38381000e-08  8.00000000e-01  8.00000000e-01 -9.81487920e-05 
 1.38413000e-08  8.00000000e-01  8.00000000e-01 -8.65792104e-05 
 1.38445000e-08  8.00000000e-01  8.00000000e-01 -7.12596204e-05 
 1.38477000e-08  8.00000000e-01  8.00000000e-01 -5.65836780e-05 
 1.38509000e-08  8.00000000e-01  8.00000000e-01 -4.44125288e-05 
 1.38541000e-08  8.00000000e-01  8.00000000e-01 -2.86375532e-05 
 1.38573000e-08  8.00000000e-01  8.00000000e-01 -2.47811745e-05 
 1.38605000e-08  8.00000000e-01  8.00000000e-01 -1.79793446e-05 
 1.38637000e-08  8.00000000e-01  8.00000000e-01 -1.64949271e-05 
 1.38669000e-08  8.00000000e-01  8.00000000e-01 -1.19444708e-05 
 1.38701000e-08  8.00000000e-01  8.00000000e-01 -1.24927887e-05 
 1.38733000e-08  8.00000000e-01  8.00000000e-01 -9.09519335e-06 
 1.38765000e-08  8.00000000e-01  8.00000000e-01 -1.03007344e-05 
 1.38797000e-08  8.00000000e-01  8.00000000e-01 -7.24052583e-06 
 1.38829000e-08  8.00000000e-01  8.00000000e-01 -8.72204076e-06 
 1.38861000e-08  8.00000000e-01  8.00000000e-01 -5.84395630e-06 
 1.38893000e-08  8.00000000e-01  8.00000000e-01 -7.49857238e-06 
 1.38925000e-08  8.00000000e-01  8.00000000e-01 -4.75420373e-06 
 1.38957000e-08  8.00000000e-01  8.00000000e-01 -6.54076201e-06 
 1.38989000e-08  8.00000000e-01  8.00000000e-01 -3.90359699e-06 
 1.39021000e-08  8.00000000e-01  8.00000000e-01 -5.79256136e-06 
 1.39053000e-08  8.00000000e-01  8.00000000e-01 -3.24189976e-06 
 1.39075000e-08  8.00000000e-01  8.00000000e-01 -5.29268962e-06 
 1.39078200e-08  7.89760000e-01  8.00000000e-01 -4.71291899e-06 
 1.39084600e-08  7.69280000e-01  8.00000000e-01 -4.53650470e-06 
 1.39097400e-08  7.28320000e-01  8.00000000e-01 -4.39363829e-06 
 1.39123000e-08  6.46400000e-01  8.00000000e-01 -4.35261645e-06 
 1.39155000e-08  5.44000000e-01  8.00000000e-01 -5.03121893e-06 
 1.39187000e-08  4.41600000e-01  8.00000000e-01 -6.53299706e-06 
 1.39219000e-08  3.39200000e-01  8.00000000e-01 -7.52913185e-06 
 1.39251000e-08  2.36800000e-01  8.00000000e-01 -1.11688319e-05 
 1.39283000e-08  1.34400000e-01  8.00000000e-01 -1.82333168e-05 
 1.39315000e-08  3.20000000e-02  8.00000000e-01 -2.06937416e-05 
 1.39325000e-08  0.00000000e+00  8.00000000e-01 -1.85627946e-05 
 1.39328200e-08  0.00000000e+00  8.00000000e-01 -1.70832454e-05 
 1.39334600e-08  0.00000000e+00  8.00000000e-01 -1.58527232e-05 
 1.39347400e-08  0.00000000e+00  8.00000000e-01 -1.38657133e-05 
 1.39373000e-08  0.00000000e+00  8.00000000e-01 -1.29690947e-05 
 1.39405000e-08  0.00000000e+00  8.00000000e-01 -2.00390877e-05 
 1.39437000e-08  0.00000000e+00  8.00000000e-01 -2.83149557e-05 
 1.39469000e-08  0.00000000e+00  8.00000000e-01 -3.57888781e-05 
 1.39501000e-08  0.00000000e+00  8.00000000e-01 -5.99785004e-05 
 1.39533000e-08  0.00000000e+00  8.00000000e-01 -8.24007976e-05 
 1.39565000e-08  0.00000000e+00  8.00000000e-01 -1.22094048e-04 
 1.39597000e-08  0.00000000e+00  8.00000000e-01 -1.65169720e-04 
 1.39629000e-08  0.00000000e+00  8.00000000e-01 -1.48952761e-04 
 1.39661000e-08  0.00000000e+00  8.00000000e-01 -1.12920096e-04 
 1.39693000e-08  0.00000000e+00  8.00000000e-01 -1.05654041e-04 
 1.39725000e-08  0.00000000e+00  8.00000000e-01 -7.20990165e-05 
 1.39757000e-08  0.00000000e+00  8.00000000e-01 -7.54186882e-05 
 1.39789000e-08  0.00000000e+00  8.00000000e-01 -4.80082296e-05 
 1.39821000e-08  0.00000000e+00  8.00000000e-01 -5.47998763e-05 
 1.39853000e-08  0.00000000e+00  8.00000000e-01 -6.21275303e-05 
 1.39885000e-08  0.00000000e+00  8.00000000e-01 -7.48514458e-05 
 1.39917000e-08  0.00000000e+00  8.00000000e-01 -7.35205650e-05 
 1.39949000e-08  0.00000000e+00  8.00000000e-01 -7.61272079e-05 
 1.39981000e-08  0.00000000e+00  8.00000000e-01 -7.12261924e-05 
 1.40013000e-08  0.00000000e+00  8.00000000e-01 -7.41170662e-05 
 1.40045000e-08  0.00000000e+00  8.00000000e-01 -7.48314237e-05 
 1.40077000e-08  0.00000000e+00  8.00000000e-01 -8.86751905e-05 
 1.40109000e-08  0.00000000e+00  8.00000000e-01 -1.02976048e-04 
 1.40141000e-08  0.00000000e+00  8.00000000e-01 -1.24628243e-04 
 1.40173000e-08  0.00000000e+00  8.00000000e-01 -1.35072301e-04 
 1.40205000e-08  0.00000000e+00  8.00000000e-01 -1.41867193e-04 
 1.40237000e-08  0.00000000e+00  8.00000000e-01 -1.37335464e-04 
 1.40269000e-08  0.00000000e+00  8.00000000e-01 -1.40752327e-04 
 1.40301000e-08  0.00000000e+00  8.00000000e-01 -1.41041678e-04 
 1.40333000e-08  0.00000000e+00  8.00000000e-01 -1.47427000e-04 
 1.40365000e-08  0.00000000e+00  8.00000000e-01 -1.41124356e-04 
 1.40397000e-08  0.00000000e+00  8.00000000e-01 -1.33902855e-04 
 1.40429000e-08  0.00000000e+00  8.00000000e-01 -1.24356481e-04 
 1.40461000e-08  0.00000000e+00  8.00000000e-01 -1.20749471e-04 
 1.40493000e-08  0.00000000e+00  8.00000000e-01 -1.04680902e-04 
 1.40525000e-08  0.00000000e+00  8.00000000e-01 -9.38433091e-05 
 1.40557000e-08  0.00000000e+00  8.00000000e-01 -7.47563805e-05 
 1.40589000e-08  0.00000000e+00  8.00000000e-01 -5.94327344e-05 
 1.40621000e-08  0.00000000e+00  8.00000000e-01 -4.39445944e-05 
 1.40653000e-08  0.00000000e+00  8.00000000e-01 -3.77160462e-05 
 1.40675000e-08  0.00000000e+00  8.00000000e-01 -3.08806143e-05 
 1.40678200e-08  1.02400000e-02  8.00000000e-01 -3.11622571e-05 
 1.40684600e-08  3.07200000e-02  8.00000000e-01 -3.01020806e-05 
 1.40697400e-08  7.16800000e-02  8.00000000e-01 -2.82987807e-05 
